,name,id,address,date,kWh,public_url,installationDate,uid,datetime,Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),maximumPower
187,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 11:00,5.059,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 11:00:00,2017-12-11 11:00:00,2017,12,11,10,30,3.0,1.38,0.025,0.63,39,696,177,0,1,-7.7,39,696,0,177,0.353,45.32,78.56,0.91,0.14,902,0.9,273,1.8,8.4512,6.453,273.0
188,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 12:00,4.994,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 12:00:00,2017-12-11 12:00:00,2017,12,11,11,30,5.0,1.36,0.021,0.63,42,775,241,0,1,-6.800000000000001,42,775,0,241,0.351,42.33,75.2,0.91,0.14,902,0.9,269,1.7000000000000002,11.7645,9.0378,273.0
189,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 13:00,5.302,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 13:00:00,2017-12-11 13:00:00,2017,12,11,12,30,6.1000000000000005,1.36,0.021,0.63,44,791,261,0,0,-4.9,44,791,0,261,0.35,45.06,74.05,0.92,0.14,901,1.0,265,1.4,12.8719,9.9085,273.0
190,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 14:00,4.813,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 14:00:00,2017-12-11 14:00:00,2017,12,11,13,30,5.9,1.35,0.022,0.63,43,764,237,1,0,-2.2,43,764,1,237,0.348,56.17,75.24,0.92,0.14,900,1.1,261,1.2000000000000002,11.5653,8.8841,273.0
191,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 15:00,2.367,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 15:00:00,2017-12-11 15:00:00,2017,12,11,14,30,4.800000000000001,1.36,0.024,0.63,38,683,173,0,0,-1.3,38,683,0,173,0.348,64.75,78.64,0.93,0.14,900,1.2000000000000002,258,1.3,8.2581,6.3047,273.0
192,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 16:00,0.225,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 16:00:00,2017-12-11 16:00:00,2017,12,11,15,30,3.2,1.35,0.024,0.63,27,512,81,0,0,-1.3,27,512,0,81,0.348,72.13,83.93,0.93,0.14,900,1.2000000000000002,258,1.5,0.0,0.0,273.0
193,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 8:00,0.116,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 08:00:00,2017-12-12 08:00:00,2017,12,12,7,30,2.4000000000000004,1.37,0.03,0.63,0,0,0,0,6,-12.1,0,0,0,0,0.357,33.33,98.95,0.91,0.15,892,0.5,272,3.5,0.0,0.0,273.0
194,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 9:00,2.693,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 09:00:00,2017-12-12 09:00:00,2017,12,12,8,30,3.0,1.43,0.035,0.63,0,0,0,0,6,-11.7,0,0,0,0,0.357,33.2,90.93,0.91,0.15,893,0.7000000000000001,274,3.6,0.0,0.0,273.0
195,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 10:00,3.753,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 10:00:00,2017-12-12 10:00:00,2017,12,12,9,30,4.0,1.49,0.035,0.63,28,500,81,7,9,-11.4,16,0,7,16,0.355,31.62,83.93,0.91,0.15,893,0.9,274,3.8,0.0,0.0,273.0
196,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 11:00,7.236,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 11:00:00,2017-12-12 11:00:00,2017,12,12,10,30,4.4,1.46,0.037,0.63,41,665,172,7,9,-10.6,6,0,7,6,0.353,32.83,78.67,0.92,0.15,894,1.0,277,3.5,0.2864,0.2186,273.0
197,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 12:00,9.31,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 12:00:00,2017-12-12 12:00:00,2017,12,12,11,30,4.6000000000000005,1.39,0.038,0.63,48,732,234,7,9,-9.1,25,0,7,25,0.354,36.22,75.29,0.93,0.15,895,1.1,283,3.1,1.2194,0.9367,273.0
198,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 13:00,10.402,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 13:00:00,2017-12-12 13:00:00,2017,12,12,12,30,5.2,1.4,0.032,0.63,48,774,260,7,6,-7.800000000000001,137,69,7,156,0.358,38.41,74.13,0.92,0.15,895,0.9,285,2.9000000000000004,7.688,5.9172,273.0
199,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 14:00,4.366,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 14:00:00,2017-12-12 14:00:00,2017,12,12,13,30,5.9,1.46,0.028,0.63,45,773,241,7,8,-7.0,127,209,7,180,0.363,39.17,75.29,0.9,0.15,894,0.7000000000000001,287,3.2,8.78,6.7439,273.0
200,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 15:00,2.753,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 15:00:00,2017-12-12 15:00:00,2017,12,12,14,30,5.1000000000000005,1.5,0.027,0.63,39,710,178,0,1,-6.4,39,710,0,178,0.366,43.16,78.67,0.9,0.15,895,0.6000000000000001,293,3.3000000000000003,8.4959,6.486,273.0
201,Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 16:00,0.275,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 16:00:00,2017-12-12 16:00:00,2017,12,12,15,30,3.1,1.54,0.027,0.63,27,539,84,0,0,-5.6000000000000005,27,539,0,84,0.367,52.99,83.94,0.89,0.15,895,0.6000000000000001,298,3.0,0.0,0.0,273.0
202,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 8:00,0.397,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 08:00:00,2017-12-13 08:00:00,2017,12,13,7,30,-0.3,1.56,0.054,0.63,0,0,0,0,8,-5.300000000000001,0,0,0,0,0.375,69.23,99.06,0.93,0.15,898,0.9,287,2.0,0.0,0.0,273.0
203,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 9:00,4.754,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 09:00:00,2017-12-13 09:00:00,2017,12,13,8,30,0.0,1.54,0.045,0.63,0,0,0,0,8,-5.2,0,0,0,0,0.379,67.85,91.04,0.93,0.15,899,0.9,290,2.3000000000000003,0.0,0.0,273.0
204,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 10:00,11.204,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 10:00:00,2017-12-13 10:00:00,2017,12,13,9,30,1.1,1.53,0.033,0.63,27,498,79,7,8,-5.1000000000000005,48,9,7,49,0.383,63.34,84.04,0.92,0.15,899,0.9,294,2.7,0.0,0.0,273.0
205,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 11:00,9.992,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 11:00:00,2017-12-13 11:00:00,2017,12,13,10,30,2.8000000000000003,1.53,0.026,0.63,38,689,172,7,8,-4.7,76,9,7,78,0.384,57.83,78.76,0.91,0.15,899,0.9,300,3.1,3.722,2.841,273.0
206,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 12:00,11.266,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 12:00:00,2017-12-13 12:00:00,2017,12,13,11,30,4.3,1.5,0.023,0.63,43,768,237,7,4,-4.0,89,1,7,89,0.381,54.89,75.37,0.91,0.15,899,0.9,310,3.4000000000000004,4.3383,3.3317,273.0
207,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 13:00,5.61,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 13:00:00,2017-12-13 13:00:00,2017,12,13,12,30,5.300000000000001,1.5,0.025,0.63,45,791,261,7,4,-3.0,157,97,7,184,0.376,54.9,74.19,0.91,0.15,900,0.8,320,3.6,9.0629,6.9747,273.0
208,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 14:00,4.279,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 14:00:00,2017-12-13 14:00:00,2017,12,13,13,30,5.2,1.51,0.027,0.63,44,773,240,0,0,-2.3000000000000003,44,773,0,240,0.373,58.33,75.34,0.9,0.15,900,0.7000000000000001,326,3.3000000000000003,11.7016,8.9872,273.0
209,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 15:00,2.577,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 15:00:00,2017-12-13 15:00:00,2017,12,13,14,30,3.8,1.48,0.024,0.63,38,715,178,0,0,-1.9,38,715,0,178,0.369,66.57000000000001,78.7,0.9,0.15,900,0.6000000000000001,329,2.6,8.4952,6.4851,273.0
210,Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 16:00,0.231,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 16:00:00,2017-12-13 16:00:00,2017,12,13,15,30,1.3,1.47,0.022,0.63,26,551,84,0,1,-1.9,26,551,0,84,0.366,79.44,83.95,0.9,0.15,900,0.6000000000000001,329,2.1,0.0,0.0,273.0
211,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 8:00,0.201,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 08:00:00,2017-12-14 08:00:00,2017,12,14,7,30,-2.9000000000000004,1.29,0.016,0.63,0,0,0,0,4,-6.5,0,0,0,0,0.332,76.4,99.18,0.91,0.15,898,0.7000000000000001,249,1.7000000000000002,0.0,0.0,273.0
212,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 9:00,2.835,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 09:00:00,2017-12-14 09:00:00,2017,12,14,8,30,-3.0,1.29,0.015,0.63,0,0,0,0,1,-6.7,0,0,0,0,0.327,75.9,91.15,0.91,0.15,897,0.7000000000000001,250,1.6,0.0,0.0,273.0
213,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 10:00,5.048,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 10:00:00,2017-12-14 10:00:00,2017,12,14,9,30,-1.8,1.29,0.014,0.63,24,561,81,0,1,-6.6000000000000005,24,561,0,81,0.321,69.81,84.13,0.9,0.15,897,0.7000000000000001,252,1.9,0.0,0.0,273.0
214,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 11:00,5.727,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 11:00:00,2017-12-14 11:00:00,2017,12,14,10,30,0.1,1.31,0.013,0.63,33,733,175,0,1,-6.300000000000001,33,733,0,175,0.317,62.13,78.85000000000001,0.9,0.15,896,0.7000000000000001,252,2.2,8.3486,6.3717,273.0
215,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 12:00,12.676,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 12:00:00,2017-12-14 12:00:00,2017,12,14,11,30,1.9,1.45,0.016,0.63,40,798,240,0,1,-5.9,40,798,0,240,0.313,56.33,75.45,0.89,0.15,895,0.7000000000000001,250,2.2,11.6907,8.9771,273.0
216,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 13:00,17.34,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 13:00:00,2017-12-14 13:00:00,2017,12,14,12,30,3.3000000000000003,1.43,0.016,0.63,41,813,262,7,8,-5.0,138,184,7,188,0.309,54.5,74.25,0.9,0.15,895,0.8,251,2.0,9.2549,7.1218,273.0
217,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 14:00,9.926,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 14:00:00,2017-12-14 14:00:00,2017,12,14,13,30,3.6,1.37,0.019,0.63,42,787,240,7,8,-4.0,133,127,7,165,0.307,57.56,75.38,0.91,0.15,894,0.8,257,1.6,8.0421,6.1762,273.0
218,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 15:00,4.219,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 15:00:00,2017-12-14 15:00:00,2017,12,14,14,30,2.8000000000000003,1.41,0.026,0.63,39,695,175,7,8,-2.7,98,32,7,105,0.307,66.97,78.72,0.92,0.15,893,0.9,265,1.4,5.0109,3.8251,273.0
219,Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 16:00,0.239,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 16:00:00,2017-12-14 16:00:00,2017,12,14,15,30,1.6,1.41,0.027,0.63,27,521,82,0,1,-3.3000000000000003,27,521,0,82,0.309,69.99,83.95,0.92,0.15,892,0.9,273,1.8,0.0,0.0,273.0
220,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 8:00,0.019,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 08:00:00,2017-12-15 08:00:00,2017,12,15,7,30,1.2000000000000002,1.37,0.045,0.63,0,0,0,0,6,-4.4,0,0,0,0,0.307,66.42,99.29,0.95,0.15,884,1.3,299,2.9000000000000004,0.0,0.0,273.0
221,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 9:00,2.898,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 09:00:00,2017-12-15 09:00:00,2017,12,15,8,30,1.0,1.43,0.051,0.63,0,0,0,0,8,-3.5,0,0,0,0,0.308,71.88,91.25,0.95,0.15,884,1.3,299,2.8000000000000003,0.0,0.0,273.0
222,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 10:00,9.644,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 10:00:00,2017-12-15 10:00:00,2017,12,15,9,30,1.1,1.47,0.052,0.63,30,437,74,7,8,-3.0,48,12,7,49,0.311,73.84,84.23,0.94,0.15,884,1.2000000000000002,296,2.5,0.0,0.0,273.0
223,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 11:00,6.797,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 11:00:00,2017-12-15 11:00:00,2017,12,15,10,30,1.6,1.48,0.052,0.63,45,627,165,7,8,-2.8000000000000003,73,9,7,75,0.315,72.68,78.94,0.94,0.15,884,1.1,295,2.3000000000000003,3.5772,2.7298,273.0
224,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 12:00,21.271,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 12:00:00,2017-12-15 12:00:00,2017,12,15,11,30,2.6,1.48,0.057,0.63,53,703,229,7,8,-2.7,51,1,7,52,0.319,68.27,75.52,0.94,0.15,884,1.0,300,2.3000000000000003,2.5315,1.9436,273.0
225,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 13:00,10.837,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 13:00:00,2017-12-15 13:00:00,2017,12,15,12,30,3.7,1.52,0.053,0.63,55,751,258,7,4,-2.7,136,8,7,138,0.323,62.79,74.3,0.93,0.15,884,0.7000000000000001,307,2.4000000000000004,6.7904,5.2249,273.0
226,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 14:00,8.996,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 14:00:00,2017-12-15 14:00:00,2017,12,15,13,30,3.7,1.55,0.04,0.63,49,760,240,1,4,-2.8000000000000003,131,11,1,134,0.326,62.32,75.41,0.91,0.15,884,0.6000000000000001,315,2.1,6.5295,5.0143,273.0
227,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 15:00,3.347,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 15:00:00,2017-12-15 15:00:00,2017,12,15,14,30,2.2,1.57,0.03,0.63,40,716,180,7,4,-3.5,65,1,7,66,0.33,65.76,78.73,0.89,0.15,884,0.5,322,1.6,3.1496,2.4043,273.0
228,Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 16:00,0.254,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 16:00:00,2017-12-15 16:00:00,2017,12,15,15,30,-0.3,1.59,0.027,0.63,27,564,87,0,1,-4.6000000000000005,27,564,0,87,0.334,72.62,83.95,0.89,0.15,884,0.4,328,1.4,0.0,0.0,273.0
229,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 8:00,0.17,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 08:00:00,2017-12-16 08:00:00,2017,12,16,7,30,-5.9,1.33,0.024,0.63,0,0,0,0,4,-11.8,0,0,0,0,0.358,63.05,99.39,0.91,0.46,890,0.4,291,1.6,0.0,0.0,273.0
230,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 9:00,2.595,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 09:00:00,2017-12-16 09:00:00,2017,12,16,8,30,-5.800000000000001,1.33,0.02,0.63,0,0,0,0,4,-12.0,0,0,0,0,0.356,61.64,91.35,0.9,0.46,891,0.4,286,1.6,0.0,0.0,273.0
231,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 10:00,4.708,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 10:00:00,2017-12-16 10:00:00,2017,12,16,9,30,-4.6000000000000005,1.33,0.017,0.63,25,572,82,0,1,-11.9,25,572,0,82,0.356,56.53,84.31,0.89,0.46,891,0.4,275,1.7000000000000002,0.0,0.0,273.0
232,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 11:00,5.893,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 11:00:00,2017-12-16 11:00:00,2017,12,16,10,30,-2.6,1.33,0.015,0.63,36,765,182,0,0,-11.2,36,765,0,182,0.357,51.59,79.01,0.89,0.46,891,0.3,262,2.1,8.6794,6.6226,273.0
233,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 12:00,5.556,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 12:00:00,2017-12-16 12:00:00,2017,12,16,11,30,-1.0,1.46,0.02,0.63,44,826,250,0,1,-11.3,44,826,0,250,0.356,45.6,75.58,0.89,0.46,891,0.3,248,2.5,12.1646,9.3387,273.0
234,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 13:00,5.31,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 13:00:00,2017-12-16 13:00:00,2017,12,16,12,30,0.0,1.48,0.021,0.63,47,846,275,1,1,-11.2,47,846,1,275,0.353,42.83,74.34,0.89,0.46,891,0.3,234,2.8000000000000003,13.5267,10.4074,273.0
235,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 14:00,4.764,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 14:00:00,2017-12-16 14:00:00,2017,12,16,13,30,0.2,1.54,0.023,0.63,46,824,253,0,1,-10.8,46,824,0,253,0.35,43.56,75.43,0.89,0.46,890,0.3,228,2.8000000000000003,12.3261,9.4653,273.0
236,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 15:00,2.723,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 15:00:00,2017-12-16 15:00:00,2017,12,16,14,30,-0.8,1.58,0.026,0.63,41,748,187,1,1,-10.2,41,748,1,187,0.349,48.8,78.73,0.9,0.46,890,0.3,230,2.3000000000000003,8.9239,6.8121,273.0
237,Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 16:00,0.171,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 16:00:00,2017-12-16 16:00:00,2017,12,16,15,30,-2.9000000000000004,1.55,0.025,0.63,28,583,90,0,0,-10.0,28,583,0,90,0.35,57.93,83.93,0.9,0.46,889,0.3,234,2.0,0.0,0.0,273.0
238,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 9:00,1.029,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 09:00:00,2017-12-17 09:00:00,2017,12,17,8,30,-0.3,1.21,0.053,0.63,0,0,0,4,9,-7.800000000000001,0,0,4,0,0.342,57.120000000000005,91.44,0.95,0.44,880,0.9,277,5.1000000000000005,0.0,0.0,273.0
239,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 10:00,3.967,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 10:00:00,2017-12-17 10:00:00,2017,12,17,9,30,-0.2,1.2,0.061,0.63,32,415,72,4,9,-7.5,13,0,4,13,0.343,57.94,84.4,0.95,0.44,881,0.8,274,4.6000000000000005,0.0,0.0,273.0
240,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 11:00,5.636,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 11:00:00,2017-12-17 11:00:00,2017,12,17,10,30,0.2,1.22,0.059,0.63,49,623,167,4,9,-7.1000000000000005,23,0,4,23,0.343,57.8,79.08,0.95,0.44,881,0.7000000000000001,272,4.0,1.0967,0.8367,273.0
241,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 12:00,9.115,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 12:00:00,2017-12-17 12:00:00,2017,12,17,11,30,1.1,1.26,0.047,0.63,54,731,235,4,9,-6.7,64,1,4,64,0.342,55.92,75.63,0.94,0.44,881,0.7000000000000001,270,3.7,3.1128,2.3895,273.0
242,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 13:00,8.113,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 13:00:00,2017-12-17 13:00:00,2017,12,17,12,30,1.9,1.28,0.041,0.63,54,768,261,4,9,-6.300000000000001,79,2,4,79,0.342,54.53,74.38,0.94,0.44,880,0.7000000000000001,266,3.4000000000000004,3.8844,2.9885,273.0
243,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 14:00,4.184,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 14:00:00,2017-12-17 14:00:00,2017,12,17,13,30,2.0,1.27,0.043,0.63,53,743,239,4,9,-5.7,73,2,4,73,0.343,56.55,75.45,0.94,0.44,880,0.7000000000000001,265,2.9000000000000004,3.5559,2.7305,273.0
244,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 15:00,3.843,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 15:00:00,2017-12-17 15:00:00,2017,12,17,14,30,1.5,1.24,0.046,0.63,46,655,174,4,9,-5.1000000000000005,31,0,4,31,0.343,61.6,78.73,0.94,0.44,880,0.8,264,2.4000000000000004,1.4794,1.1293,273.0
245,Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 16:00,0.889,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 16:00:00,2017-12-17 16:00:00,2017,12,17,15,30,0.8,1.25,0.043,0.63,31,483,82,4,6,-5.0,40,2,4,40,0.341,65.07000000000001,83.92,0.94,0.44,880,0.8,260,2.2,0.0,0.0,273.0
246,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 9:00,0.445,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 09:00:00,2017-12-18 09:00:00,2017,12,18,8,30,-4.0,1.28,0.043,0.63,0,0,0,0,8,-5.7,0,0,0,0,0.332,87.91,91.53,0.94,0.42,882,0.6000000000000001,316,1.1,0.0,0.0,273.0
247,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 10:00,4.275,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 10:00:00,2017-12-18 10:00:00,2017,12,18,9,30,-3.4000000000000004,1.32,0.037,0.63,29,497,77,7,8,-6.0,16,0,7,16,0.333,82.14,84.47,0.94,0.42,883,0.5,309,1.2000000000000002,0.0,0.0,273.0
248,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 11:00,7.64,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 11:00:00,2017-12-18 11:00:00,2017,12,18,10,30,-2.2,1.34,0.033,0.63,42,697,174,7,8,-5.800000000000001,61,3,7,62,0.335,76.37,79.14,0.94,0.42,883,0.5,301,1.6,2.9561,2.2551,273.0
